"family","species","latitude","longitude","month","year","temperature","precipitation"
"Ramphastidae","Ramphastos sulfuratus",10.410216,-84.12773,5,2017,24.0561389923096,3983.61596679688
"Trochilidae","Amazilia tzacatl",10.437251,-84.709137,12,2023,21.227502822876,3769.966796875
"Ramphastidae","Ramphastos sulfuratus",17.09582,-89.06938,9,2022,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,1,2023,21.227502822876,3769.966796875
"Trochilidae","Amazilia tzacatl",5.230739,-76.08179,11,2021,17.2996826171875,3624.88745117188
"Psittacidae","Ara macao",-13.134237,-69.61081,1,2019,24.3117961883545,2343.16088867188
"Trochilidae","Amazilia tzacatl",0.033327,-78.868454,9,2019,19.5135822296143,4079.23754882812
"Ramphastidae","Ramphastos sulfuratus",9.827731,-83.77218,10,2019,18.8777503967285,4029.888671875
"Trochilidae","Amazilia tzacatl",10.063881,-84.15539,5,2020,16.0146045684814,3428.19189453125
"Trochilidae","Amazilia tzacatl",8.633902,-80.12678,10,2023,22.7288646697998,2847.08911132812
"Psittacidae","Ara macao",8.62076,-83.73487,4,2012,25.9809265136719,4015.58959960938
"Trochilidae","Amazilia tzacatl",5.198664,-74.210686,3,2024,19.6580238342285,2650.32299804688
"Trochilidae","Amazilia tzacatl",9.980842,-84.19337,11,2021,21.7343406677246,2724.85302734375
"Psittacidae","Ara macao",9.780881,-84.6061,6,2015,25.2544860839844,3357.62670898438
"Psittacidae","Ara macao",9.75699,-84.626686,5,2023,25.2544860839844,3357.62670898438
"Ramphastidae","Ramphastos sulfuratus",9.646997,-82.739365,10,2024,24.9038028717041,3818.18969726562
"Trochilidae","Amazilia tzacatl",9.827731,-83.77218,2,2023,18.8777503967285,4029.888671875
"Trochilidae","Amazilia tzacatl",9.448332,-83.615295,2,2019,18.1801071166992,5104.65283203125
"Accipitridae","Harpia harpyja",3.24643,-73.98692,7,2024,23.5601749420166,3238.97119140625
"Psittacidae","Ara macao",10.349333,-84.29426,12,2023,21.496696472168,4180.28271484375
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,2,2024,21.227502822876,3769.966796875
"Ramphastidae","Ramphastos sulfuratus",15.70175,-86.85267,3,2024,25.1760482788086,2163.02563476562
"Psittacidae","Ara macao",8.955409,-83.46516,2,2025,24.4517364501953,5253.2919921875
"Trochilidae","Amazilia tzacatl",9.78404,-83.75147,10,2024,18.4298877716064,4163.4541015625
"Ramphastidae","Ramphastos sulfuratus",10.287617,-84.79867,10,2017,20.2926044464111,3251.82397460938
"Trochilidae","Amazilia tzacatl",15.692694,-88.64957,10,2018,24.0947437286377,3045.59057617188
"Ramphastidae","Ramphastos sulfuratus",10.281414,-84.79109,2,2023,20.2926044464111,3251.82397460938
"Trochilidae","Amazilia tzacatl",17.216488,-88.98342,1,2022,25.7703380584717,1526.56750488281
"Trochilidae","Amazilia tzacatl",9.096587,-81.562515,3,2024,NA,NA
"Trochilidae","Amazilia tzacatl",9.633938,-84.65238,1,2011,26.1355857849121,2968.42041015625
"Trochilidae","Amazilia tzacatl",17.04705,-89.06098,4,2022,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",10.090018,-84.53766,12,2024,21.2320461273193,3416.26025390625
"Psittacidae","Ara macao",14.83804,-89.142475,11,2023,21.500675201416,1211.88256835938
"Trochilidae","Amazilia tzacatl",10.714711,-85.22535,12,2020,22.2872734069824,3295.30639648438
"Trochilidae","Amazilia tzacatl",18.642368,-90.31487,1,2018,27.3280067443848,1242.77404785156
"Trochilidae","Amazilia tzacatl",6.310181,-75.06965,3,2021,20.5720081329346,4145.2529296875
"Trochilidae","Amazilia tzacatl",10.469325,-84.008766,1,2024,24.3582134246826,3935.75463867188
"Psittacidae","Ara macao",10.492918,-66.839294,6,2021,20.5235347747803,1256.28857421875
"Psittacidae","Ara macao",8.734667,-83.415985,2,2023,25.4568023681641,3903.93310546875
"Ramphastidae","Ramphastos sulfuratus",10.683467,-84.205362,1,2024,24.6905078887939,3560.6005859375
"Ramphastidae","Ramphastos sulfuratus",10.431166,-84.00353,7,2024,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",17.052664,-88.565346,4,2023,24.2031364440918,2618.71459960938
"Psittacidae","Ara macao",-9.31965,-68.39435,11,2017,25.1236209869385,1971.29846191406
"Ramphastidae","Ramphastos sulfuratus",9.116758,-79.703206,3,2013,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",8.775,-82.432,4,2022,16.5829124450684,4568.37060546875
"Trochilidae","Amazilia tzacatl",11.110008,-72.816895,9,2022,24.6781539916992,1072.05334472656
"Psittacidae","Ara macao",9.526235,-84.45807,4,2015,25.7665939331055,3816.73071289062
"Trochilidae","Amazilia tzacatl",9.114217,-79.41572,1,2022,25.4216785430908,3199.84399414062
"Ramphastidae","Ramphastos sulfuratus",10.687114,-84.180547,12,2024,24.7328491210938,3731.8232421875
"Ramphastidae","Ramphastos sulfuratus",20.437145,-87.328272,4,2023,25.8048610687256,1345.06408691406
"Trochilidae","Amazilia tzacatl",15.307982,-90.23567,8,2020,15.8169565200806,2932.57641601562
"Trochilidae","Amazilia tzacatl",8.621463,-80.1397,1,2019,22.7288646697998,2847.08911132812
"Trochilidae","Amazilia tzacatl",8.627803,-82.91242,4,2024,24.037296295166,4901.0751953125
"Trochilidae","Amazilia tzacatl",10.431183,-84.00377,2,2019,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",8.669951,-80.05974,4,2015,23.8323993682861,2533.84838867188
"Trochilidae","Amazilia tzacatl",8.852924,-82.96659,7,2020,21.4414329528809,4218.43115234375
"Psittacidae","Ara macao",9.775867,-84.524864,1,2021,23.1461086273193,3849.10888671875
"Trochilidae","Amazilia tzacatl",7.77465,-76.66846,4,2024,26.1173686981201,3156.828125
"Ramphastidae","Ramphastos sulfuratus",20.69175,-87.02912,11,2019,25.8200206756592,1359.36437988281
"Trochilidae","Amazilia tzacatl",8.785841,-82.96085,3,2014,20.4299774169922,5040.26513671875
"Trochilidae","Amazilia tzacatl",17.225153,-89.619255,4,2023,25.4286136627197,1534.83581542969
"Psittacidae","Ara macao",8.658604,-83.25443,12,2020,25.2366485595703,4339.56689453125
"Trochilidae","Amazilia tzacatl",10.436984,-84.70968,9,2024,21.227502822876,3769.966796875
"Ramphastidae","Ramphastos sulfuratus",9.920039,-84.241856,7,2024,21.7343406677246,2724.85302734375
"Trochilidae","Amazilia tzacatl",9.979673,-84.19714,6,2023,21.7343406677246,2724.85302734375
"Trochilidae","Amazilia tzacatl",11.038509,-74.229195,10,2018,26.521764755249,1878.8486328125
"Ramphastidae","Ramphastos sulfuratus",8.985169,-79.54682,3,2021,26.1559429168701,2301.55200195312
"Trochilidae","Amazilia tzacatl",10.570019,-75.44917,5,2021,27.1082382202148,1098.55126953125
"Ramphastidae","Ramphastos sulfuratus",9.878217,-83.62023,2,2023,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",9.942415,-84.029625,3,2023,18.7922496795654,3090.67211914062
"Trochilidae","Amazilia tzacatl",0.1598,-78.8534,7,2024,19.9018745422363,3939.18139648438
"Trochilidae","Amazilia tzacatl",8.590187,-71.15132,8,2011,14.6753091812134,1535.89660644531
"Ramphastidae","Ramphastos sulfuratus",17.1074,-89.07398,8,2019,25.7464981079102,1524.36376953125
"Trochilidae","Amazilia tzacatl",10.489347,-84.75635,9,2022,22.4273853302002,3842.72045898438
"Trochilidae","Amazilia tzacatl",17.258575,-88.78311,9,2018,25.5318393707275,1760.44470214844
"Psittacidae","Ara macao",9.490671,-84.04725,4,2024,24.8470764160156,6622.4091796875
"Ramphastidae","Ramphastos sulfuratus",10.4502,-84.0677,3,2010,24.0561389923096,3983.61596679688
"Psittacidae","Ara macao",9.402455,-84.16173,1,2017,25.9706077575684,5501.7763671875
"Trochilidae","Amazilia tzacatl",10.316991,-83.99285,11,2021,23.7203941345215,4053.39184570312
"Psittacidae","Ara macao",8.528769,-83.40529,7,2022,25.2360401153564,4008.63720703125
"Ramphastidae","Ramphastos sulfuratus",17.09582,-89.06938,2,2024,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",17.2464,-90.29148,8,2019,26.4638004302979,1645.68017578125
"Trochilidae","Amazilia tzacatl",6.988775,-75.120224,10,2022,19.5903644561768,4022.79223632812
"Ramphastidae","Ramphastos sulfuratus",17.274431,-90.20908,12,2018,26.3538398742676,1596.74340820312
"Trochilidae","Amazilia tzacatl",5.194305,-74.90826,5,2024,23.0703601837158,2673.46264648438
"Trochilidae","Amazilia tzacatl",4.97868,-74.29377,11,2015,19.4110717773438,1981.66015625
"Trochilidae","Amazilia tzacatl",17.494484,-93.12921,4,2019,24.43874168396,2916.55102539062
"Trochilidae","Amazilia tzacatl",14.872377,-87.90557,7,2017,20.866584777832,1721.55249023438
"Trochilidae","Amazilia tzacatl",17.020144,-89.09503,1,2019,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",9.808603,-83.706267,11,2024,20.1592693328857,4257.62451171875
"Trochilidae","Amazilia tzacatl",3.486931,-76.55305,3,2024,20.5911655426025,1409.44140625
"Psittacidae","Ara macao",8.618763,-83.47601,11,2024,25.7016887664795,3696.97436523438
"Trochilidae","Amazilia tzacatl",9.861419,-84.4643,1,2024,22.7254047393799,3283.78930664062
"Trochilidae","Amazilia tzacatl",10.357451,-84.43641,5,2024,21.2948627471924,3891.30151367188
"Trochilidae","Amazilia tzacatl",9.169212,-78.796394,12,2017,26.0754261016846,2592.83666992188
"Trochilidae","Amazilia tzacatl",10.002356,-84.32019,10,2024,22.2367248535156,3048.57055664062
"Trochilidae","Amazilia tzacatl",13.000305,-85.8492,8,2024,21.7491703033447,1777.93774414062
"Psittacidae","Ara macao",-0.635411,-76.12773,6,2019,24.8208484649658,3130.67407226562
"Trochilidae","Amazilia tzacatl",-0.165593,-78.36133,2,2018,13.4258546829224,1103.15075683594
"Psittacidae","Ara macao",9.401456,-84.15283,8,2023,25.9706077575684,5501.7763671875
"Trochilidae","Amazilia tzacatl",4.49585,-75.2928,7,2017,15.4374656677246,2504.69750976562
"Trochilidae","Amazilia tzacatl",4.611402,-74.36401,12,2020,20.0952911376953,1718.87036132812
"Trochilidae","Amazilia tzacatl",5.054454,-75.73335,8,2024,21.1020679473877,2864.46557617188
"Psittacidae","Ara macao",-11.888369,-71.40795,9,2013,24.2891979217529,1369.37145996094
"Trochilidae","Amazilia tzacatl",10.715028,-84.17562,11,2024,24.8655853271484,3609.95727539062
"Trochilidae","Amazilia tzacatl",16.781199,-88.45717,2,2015,24.8854160308838,2462.6279296875
"Ramphastidae","Ramphastos sulfuratus",10.897183,-84.80025,4,2024,25.2170467376709,2955.115234375
"Trochilidae","Amazilia tzacatl",9.255821,-82.145355,3,2018,NA,NA
"Ramphastidae","Ramphastos sulfuratus",11.093038,-74.073085,12,2021,22.4694004058838,2481.46826171875
"Trochilidae","Amazilia tzacatl",10.4502,-84.0677,12,2023,24.0561389923096,3983.61596679688
"Ramphastidae","Ramphastos sulfuratus",8.632334,-80.11675,4,2024,22.7288646697998,2847.08911132812
"Trochilidae","Amazilia tzacatl",8.687083,-83.66377,11,2024,25.6653347015381,4172.93115234375
"Trochilidae","Amazilia tzacatl",9.900518,-83.60479,5,2017,20.8341503143311,4450.3896484375
"Trochilidae","Amazilia tzacatl",17.04705,-89.06098,1,2019,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",4.801025,-75.811103,12,2024,21.0650119781494,2535.93090820312
"Psittacidae","Ara macao",9.780881,-84.6061,2,2020,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",9.943362,-84.00973,9,2024,18.7922496795654,3090.67211914062
"Ramphastidae","Ramphastos sulfuratus",10.431166,-84.00353,9,2024,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",9.877794,-84.34017,7,2020,22.0514049530029,3129.1630859375
"Trochilidae","Amazilia tzacatl",4.942323,-75.603645,11,2021,18.2434520721436,3362.47802734375
"Trochilidae","Amazilia tzacatl",7.118187,-73.08566,12,2021,21.5283832550049,1669
"Psittacidae","Ara macao",-0.651166,-76.14084,10,2023,24.8208484649658,3130.67407226562
"Trochilidae","Amazilia tzacatl",17.771248,-88.53427,9,2018,26.0528964996338,1630.14575195312
"Ramphastidae","Ramphastos sulfuratus",8.355031,-80.22101,12,2019,26.3253841400146,1712.78515625
"Trochilidae","Amazilia tzacatl",10.4502,-84.0677,2,2023,24.0561389923096,3983.61596679688
"Trochilidae","Amazilia tzacatl",10.436436,-84.71363,5,2023,21.227502822876,3769.966796875
"Psittacidae","Ara macao",9.6097,-84.643556,3,2022,26.1355857849121,2968.42041015625
"Trochilidae","Amazilia tzacatl",9.917334,-84.52735,3,2024,24.6037902832031,3246.0419921875
"Trochilidae","Amazilia tzacatl",4.640424,-75.555756,3,2020,12.8832569122314,3233.21826171875
"Ramphastidae","Ramphastos sulfuratus",9.83193,-83.5638,12,2023,20.8341503143311,4450.3896484375
"Ramphastidae","Ramphastos sulfuratus",9.82062,-83.40873,11,2019,19.4550800323486,4793.638671875
"Trochilidae","Amazilia tzacatl",4.637669,-75.48847,11,2024,12.8832569122314,3233.21826171875
"Trochilidae","Amazilia tzacatl",10.478782,-84.088066,3,2023,24.4509010314941,3795.888671875
"Trochilidae","Amazilia tzacatl",13.093638,-85.86775,12,2024,20.771635055542,1754.84436035156
"Ramphastidae","Ramphastos sulfuratus",10.545956,-83.50953,11,2022,25.5967788696289,4505.33740234375
"Ramphastidae","Ramphastos sulfuratus",9.872928,-84.35992,12,2024,22.0514049530029,3129.1630859375
"Trochilidae","Amazilia tzacatl",0.002832,-78.675606,10,2023,14.5053129196167,3313.39575195312
"Trochilidae","Amazilia tzacatl",10.706046,-83.93938,3,2018,24.9067192077637,4200.55712890625
"Ramphastidae","Ramphastos sulfuratus",17.890394,-96.125305,10,2018,24.1437931060791,2974.12426757812
"Trochilidae","Amazilia tzacatl",10.41562,-84.12078,9,2021,24.0561389923096,3983.61596679688
"Ramphastidae","Ramphastos sulfuratus",18.512753,-95.02819,3,2018,24.7904891967773,2795.53784179688
"Trochilidae","Amazilia tzacatl",9.471138,-83.69804,12,2019,18.1801071166992,5104.65283203125
"Ramphastidae","Ramphastos sulfuratus",17.142416,-88.87897,4,2023,25.141149520874,1815.7724609375
"Psittacidae","Ara macao",-9.256647,-64.41683,9,2019,26.0605964660645,2115.41186523438
"Trochilidae","Amazilia tzacatl",9.76083,-83.82065,5,2020,18.4298877716064,4163.4541015625
"Psittacidae","Ara macao",9.799809,-84.615585,4,2023,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",10.186564,-83.91521,1,2023,21.2675170898438,4259.49609375
"Trochilidae","Amazilia tzacatl",10.338938,-83.9929,8,2024,23.7203941345215,4053.39184570312
"Trochilidae","Amazilia tzacatl",9.78404,-83.75147,1,2024,18.4298877716064,4163.4541015625
"Trochilidae","Amazilia tzacatl",17.080383,-89.04809,8,2018,25.3534374237061,1652.71606445312
"Psittacidae","Ara macao",9.756832,-84.61199,12,2017,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",10.099179,-84.388275,10,2021,19.7624378204346,3273.67846679688
"Psittacidae","Ara macao",-3.794373,-70.42717,7,2023,25.7434234619141,3256.57373046875
"Trochilidae","Amazilia tzacatl",10.685005,-84.193,4,2022,24.7328491210938,3731.8232421875
"Psittacidae","Ara macao",9.780881,-84.6061,1,2019,25.2544860839844,3357.62670898438
"Ramphastidae","Ramphastos sulfuratus",7.635575,-81.234184,3,2023,26.6349430084229,2975.7314453125
"Trochilidae","Amazilia tzacatl",9.133547,-79.72072,11,2022,25.717378616333,2767.18994140625
"Trochilidae","Amazilia tzacatl",5.113041,-75.928894,8,2024,16.5829410552979,3091.5302734375
"Trochilidae","Amazilia tzacatl",11.032217,-85.05347,5,2023,25.4685974121094,2803.84130859375
"Trochilidae","Amazilia tzacatl",9.471444,-83.69836,9,2016,18.1801071166992,5104.65283203125
"Trochilidae","Amazilia tzacatl",9.78404,-83.75147,3,2015,18.4298877716064,4163.4541015625
"Trochilidae","Amazilia tzacatl",4.590723,-74.34261,9,2020,15.7468862533569,1603.70007324219
"Trochilidae","Amazilia tzacatl",4.444,-75.737,12,2022,18.9442043304443,2295.34545898438
"Psittacidae","Ara macao",-1.501179,-59.823032,2,2024,26.7719268798828,2726.71435546875
"Ramphastidae","Ramphastos sulfuratus",13.249579,-85.72183,10,2023,21.0507144927979,2036.53186035156
"Trochilidae","Amazilia tzacatl",3.392905,-76.528854,5,2020,21.2988548278809,1494.11462402344
"Trochilidae","Amazilia tzacatl",0.29704,-78.26519,3,2020,12.9707498550415,1288.89111328125
"Trochilidae","Amazilia tzacatl",9.965059,-84.04963,10,2021,18.7922496795654,3090.67211914062
"Trochilidae","Amazilia tzacatl",17.0944,-89.06685,5,2019,25.3534374237061,1652.71606445312
"Trochilidae","Amazilia tzacatl",8.980821,-79.55994,12,2022,26.1559429168701,2301.55200195312
"Trochilidae","Amazilia tzacatl",8.856239,-79.76563,12,2019,26.0869045257568,2104.36474609375
"Trochilidae","Amazilia tzacatl",9.471444,-83.69836,3,2020,18.1801071166992,5104.65283203125
"Ramphastidae","Ramphastos sulfuratus",8.622712,-80.12491,12,2014,22.7288646697998,2847.08911132812
"Psittacidae","Ara macao",8.639354,-83.43494,2,2020,25.7016887664795,3696.97436523438
"Ramphastidae","Ramphastos sulfuratus",9.827731,-83.77218,10,2019,18.8777503967285,4029.888671875
"Trochilidae","Amazilia tzacatl",10.470305,-84.65077,2,2023,23.7799491882324,3681.1064453125
"Trochilidae","Amazilia tzacatl",0.024579,-78.710464,2,2022,17.774471282959,3720.26782226562
"Psittacidae","Ara macao",9.794068,-84.60093,4,2019,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",10.4502,-84.0677,2,2022,24.0561389923096,3983.61596679688
"Ramphastidae","Ramphastos sulfuratus",10.541696,-84.29629,12,2024,24.4717979431152,3531.31127929688
"Trochilidae","Amazilia tzacatl",10.328778,-84.8283,8,2018,19.6945686340332,3409.72094726562
"Trochilidae","Amazilia tzacatl",10.314819,-84.81183,5,2024,19.6945686340332,3409.72094726562
"Trochilidae","Amazilia tzacatl",10.307843,-84.80514,1,2021,19.6945686340332,3409.72094726562
"Trochilidae","Amazilia tzacatl",9.828408,-83.83272,8,2022,18.8777503967285,4029.888671875
"Trochilidae","Amazilia tzacatl",17.261505,-88.78712,4,2021,25.7141933441162,1685.54956054688
"Trochilidae","Amazilia tzacatl",5.780606,-75.79447,6,2022,18.9883403778076,3038.85180664062
"Ramphastidae","Ramphastos sulfuratus",10.53414,-84.88389,3,2022,22.32643699646,3314.21606445312
"Ramphastidae","Ramphastos sulfuratus",17.539154,-89.1112,11,2019,25.3122406005859,1582.35034179688
"Psittacidae","Ara macao",2.339585,-73.72375,3,2023,24.9240226745605,2647.431640625
"Trochilidae","Amazilia tzacatl",9.009631,-79.469185,1,2023,26.084659576416,2560.55859375
"Trochilidae","Amazilia tzacatl",10.301126,-84.17068,5,2023,18.7040424346924,4217.10888671875
"Trochilidae","Amazilia tzacatl",6.998625,-73.404748,8,2023,23.9219284057617,2309.19995117188
"Trochilidae","Amazilia tzacatl",10.394349,-75.4918,5,2020,27.2552280426025,1099.67211914062
"Trochilidae","Amazilia tzacatl",9.900518,-83.60479,7,2024,20.8341503143311,4450.3896484375
"Psittacidae","Ara macao",9.756832,-84.61199,2,2016,25.2544860839844,3357.62670898438
"Trochilidae","Amazilia tzacatl",10.457006,-84.025475,6,2024,24.3582134246826,3935.75463867188
"Trochilidae","Amazilia tzacatl",16.832508,-88.286285,6,2021,26.0906352996826,2506.90454101562
"Trochilidae","Amazilia tzacatl",10.42647,-75.54819,4,2024,27.2552280426025,1099.67211914062
"Trochilidae","Amazilia tzacatl",3.741693,-76.67978,2,2024,19.5643539428711,3188.57885742188
"Psittacidae","Ara macao",-9.597261,-55.931107,7,2017,25.2126197814941,2372.17260742188
"Ramphastidae","Ramphastos sulfuratus",15.690118,-86.932545,4,2023,22.5973415374756,2679.32861328125
"Ramphastidae","Ramphastos sulfuratus",10.538611,-83.5025,11,2017,25.5967788696289,4505.33740234375
"Psittacidae","Ara macao",0.078714,-76.88694,2,2020,24.480676651001,3688.82373046875
"Trochilidae","Amazilia tzacatl",9.255821,-82.145355,11,2019,NA,NA
"Trochilidae","Amazilia tzacatl",9.420272,-83.69322,8,2023,18.3635692596436,5421.4921875
"Ramphastidae","Ramphastos sulfuratus",17.6237,-89.12889,2,2012,25.2233409881592,1546.22375488281
"Trochilidae","Amazilia tzacatl",7.2266,-76.52633,11,2020,25.8113193511963,4847.9716796875
"Ramphastidae","Ramphastos sulfuratus",9.063522,-79.645935,1,2016,25.752269744873,2543.22387695312
